"Ticker","CIK","ADSH","INCOMETAXESPAID","DDATE","SIC.x","PERIOD","FP","FY","Name","Exchange","SIC.y","Business","Incorporated","IRS","Market Cap","Enterprise Value","Trailing P/E","Forward P/E","PEG Ratio","Price/Sales","Price/Book","Enterprise Value/Revenue","Enterprise Value/EBITDA","Fiscal Year Ends","Most Recent Quarter","Profit Margin","Operating Margin","Return on Assets","Return on Equity","Revenue","Revenue Per Share","Qtrly Revenue Growth","Gross Profit","EBITDA","Net Income Avl to Common","Diluted EPS","Qtrly Earnings Growth","Total Cash","Total Cash Per Share","Total Debt","Total Debt/Equity","Current Ratio","Book Value Per Share","Operating Cash Flow","Levered Free Cash Flow","Beta","52-Week Change","S&P500 52-Week Change","52-Week High","52-Week Low","50-Day Moving Average","200-Day Moving Average","Avg Vol","Avg Vol 1","Shares Outstanding","Float","% Held by Insiders","% Held by Institutions","Shares Short","Short Ratio","Short % of Float","Shares Short 2","Forward Annual Dividend Rate","Forward Annual Dividend Yield","Trailing Annual Dividend Yield","Trailing Annual Dividend Yield 3","5 Year Average Dividend Yield","Payout Ratio","Dividend Date","Ex-Dividend Date","Last Split Factor","Last Split Date","mc","taxes","tmratio"
"GRPN","1490281","0001490281-15-000014","126987000","20121231","7311","20141231","FY","2014","Groupon Inc","NASDAQ",7311,"IL","DE",270903295,"1.78B","855.55M","99.66","96.33","-2.03","0.42","2.82","0.27","11.07","Dec 31","Dec 31, 2015","0.66%","-1.79%","-1.73%","-14.43%","3.12B","4.80","-0.90%","1.55B","77.26M","-102.18M","0.03","N/A","853.36M","1.44","0.00","N/A","0.89","0.79","254.87M","240.56M","1.66","-64.14%","-11.22%","8.37","2.15","2.68","3.43","8,950,540","15,310,400","611.89M","415.74M","21.21%","64.90%","78.69M","10.25","19.84%","76.40M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",1.78e+09,126987000,0.0713410112359551
"GTE","1273441","0001273441-15-000011","101179000","20141231","1311","20141231","FY","2014","Gran Tierra Energy Inc","NYSE MKT",1311,"A0","NV",NA,"635.05M","411.83M","N/A","N/A","-0.27","1.80","0.53","1.29","2.61","Dec 31","Sep 30, 2015","-142.16%","-9.81%","-1.23%","-34.58%","320.12M","1.12","-53.20%","445.45M","157.69M","-455.10M","-1.60","N/A","193.99M","0.69","0.00","N/A","3.53","3.84","125.04M","-62.68M","0.78","-25.95%","-11.22%","3.99","1.79","2.10","2.27","1,128,770","848,400","288.16M","232.51M","2.97%","74.70%","1.46M","1.33","0.51%","1.60M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5:4","Oct 27, 2009",635050000,101179000,0.159324462640737
"GTE","1273441","0001273441-15-000011","143498000","20121231","1311","20141231","FY","2014","Gran Tierra Energy Inc","NYSE MKT",1311,"A0","NV",NA,"635.05M","411.83M","N/A","N/A","-0.27","1.80","0.53","1.29","2.61","Dec 31","Sep 30, 2015","-142.16%","-9.81%","-1.23%","-34.58%","320.12M","1.12","-53.20%","445.45M","157.69M","-455.10M","-1.60","N/A","193.99M","0.69","0.00","N/A","3.53","3.84","125.04M","-62.68M","0.78","-25.95%","-11.22%","3.99","1.79","2.10","2.27","1,128,770","848,400","288.16M","232.51M","2.97%","74.70%","1.46M","1.33","0.51%","1.60M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5:4","Oct 27, 2009",635050000,143498000,0.225963309975592
"GTE","1273441","0001273441-15-000011","51183000","20131231","1311","20141231","FY","2014","Gran Tierra Energy Inc","NYSE MKT",1311,"A0","NV",NA,"635.05M","411.83M","N/A","N/A","-0.27","1.80","0.53","1.29","2.61","Dec 31","Sep 30, 2015","-142.16%","-9.81%","-1.23%","-34.58%","320.12M","1.12","-53.20%","445.45M","157.69M","-455.10M","-1.60","N/A","193.99M","0.69","0.00","N/A","3.53","3.84","125.04M","-62.68M","0.78","-25.95%","-11.22%","3.99","1.79","2.10","2.27","1,128,770","848,400","288.16M","232.51M","2.97%","74.70%","1.46M","1.33","0.51%","1.60M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5:4","Oct 27, 2009",635050000,51183000,0.080596803401307
"H","1468174","0001468174-15-000025","2.67e+08","20141231","7011","20141231","FY","2014","Hyatt Hotels Corp","NYSE",7011,"IL","DE",201480589,"5.50B","6.24B","21.70","28.09","5.80","2.09","1.30","2.44","9.75","Dec 31","Sep 30, 2015","10.53%","12.61%","2.56%","6.10%","2.55B","17.51","-8.90%","2.69B","640.00M","269.00M","1.83","-21.90%","634.00M","4.57","1.38B","33.31","1.23","29.55","507.00M","470.75M","1.50","-33.46%","-11.22%","61.99","34.06","40.53","48.17","798,658","755,088","29.20M","18.07M","3.31%","101.70%","4.98M","5.43","17.94%","4.57M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",5.5e+09,2.67e+08,0.0485454545454545
"H","1468174","0001468174-15-000025","5e+07","20121231","7011","20141231","FY","2014","Hyatt Hotels Corp","NYSE",7011,"IL","DE",201480589,"5.50B","6.24B","21.70","28.09","5.80","2.09","1.30","2.44","9.75","Dec 31","Sep 30, 2015","10.53%","12.61%","2.56%","6.10%","2.55B","17.51","-8.90%","2.69B","640.00M","269.00M","1.83","-21.90%","634.00M","4.57","1.38B","33.31","1.23","29.55","507.00M","470.75M","1.50","-33.46%","-11.22%","61.99","34.06","40.53","48.17","798,658","755,088","29.20M","18.07M","3.31%","101.70%","4.98M","5.43","17.94%","4.57M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",5.5e+09,5e+07,0.00909090909090909
"H","1468174","0001468174-15-000025","1.19e+08","20131231","7011","20141231","FY","2014","Hyatt Hotels Corp","NYSE",7011,"IL","DE",201480589,"5.50B","6.24B","21.70","28.09","5.80","2.09","1.30","2.44","9.75","Dec 31","Sep 30, 2015","10.53%","12.61%","2.56%","6.10%","2.55B","17.51","-8.90%","2.69B","640.00M","269.00M","1.83","-21.90%","634.00M","4.57","1.38B","33.31","1.23","29.55","507.00M","470.75M","1.50","-33.46%","-11.22%","61.99","34.06","40.53","48.17","798,658","755,088","29.20M","18.07M","3.31%","101.70%","4.98M","5.43","17.94%","4.57M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",5.5e+09,1.19e+08,0.0216363636363636
"HAS","46080","0001193125-15-064946","88189000","20131231","3944","20141228","FY","2014","Hasbro Inc","NASDAQ",3944,"RI","RI",50155090,"8.73B","9.49B","19.63","16.11","1.57","1.95","5.22","2.13","11.20","Dec 27","Dec 27, 2015","10.16%","15.56%","9.35%","27.82%","4.45B","35.58","12.80%","2.58B","847.26M","451.84M","3.57","3.40%","976.75M","7.82","1.71B","100.45","2.69","13.31","552.45M","373.02M","0.99","12.18%","-11.22%","84.42","59.74","70.99","74.04","1,654,910","2,741,920","124.62M","112.22M","10.03%","87.60%","10.00M","7.25","10.17%","9.57M","2.04","2.93%","1.84","2.70%","3.03%","50.61%","May 16, 2016","Jan 29, 2016","3:2","Mar 16, 1999",8.73e+09,88189000,0.0101018327605956
"HAS","46080","0001193125-15-064946","182158000","20141231","3944","20141228","FY","2014","Hasbro Inc","NASDAQ",3944,"RI","RI",50155090,"8.73B","9.49B","19.63","16.11","1.57","1.95","5.22","2.13","11.20","Dec 27","Dec 27, 2015","10.16%","15.56%","9.35%","27.82%","4.45B","35.58","12.80%","2.58B","847.26M","451.84M","3.57","3.40%","976.75M","7.82","1.71B","100.45","2.69","13.31","552.45M","373.02M","0.99","12.18%","-11.22%","84.42","59.74","70.99","74.04","1,654,910","2,741,920","124.62M","112.22M","10.03%","87.60%","10.00M","7.25","10.17%","9.57M","2.04","2.93%","1.84","2.70%","3.03%","50.61%","May 16, 2016","Jan 29, 2016","3:2","Mar 16, 1999",8.73e+09,182158000,0.0208657502863688
"HAS","46080","0001193125-15-064946","110544000","20121231","3944","20141228","FY","2014","Hasbro Inc","NASDAQ",3944,"RI","RI",50155090,"8.73B","9.49B","19.63","16.11","1.57","1.95","5.22","2.13","11.20","Dec 27","Dec 27, 2015","10.16%","15.56%","9.35%","27.82%","4.45B","35.58","12.80%","2.58B","847.26M","451.84M","3.57","3.40%","976.75M","7.82","1.71B","100.45","2.69","13.31","552.45M","373.02M","0.99","12.18%","-11.22%","84.42","59.74","70.99","74.04","1,654,910","2,741,920","124.62M","112.22M","10.03%","87.60%","10.00M","7.25","10.17%","9.57M","2.04","2.93%","1.84","2.70%","3.03%","50.61%","May 16, 2016","Jan 29, 2016","3:2","Mar 16, 1999",8.73e+09,110544000,0.0126625429553265
"HD","354950","0000354950-15-000008","2.482e+09","20130131","5211","20150201","FY","2014","Home Depot Inc","NYSE",5211,"GA","DE",953261426,"147.48B","165.30B","21.82","18.88","1.51","1.66","18.85","1.91","12.58","Feb 1","Nov 1, 2015","7.98%","13.05%","16.51%","78.03%","86.70B","67.21","6.40%","28.95B","13.14B","6.92B","5.33","12.20%","3.04B","2.40","20.86B","273.82","1.17","6.01","9.36B","6.75B","0.96","3.86%","-11.22%","135.47","92.17","123.06","122.55","6,356,550","7,590,460","1.27B","1.27B","0.15%","73.40%","9.79M","1.38","0.76%","9.55M","2.36","2.08%","2.36","2.10%","2.05%","41.99%","Dec 17, 2015","Dec 1, 2015","3:2","Dec 31, 1999",1.4748e+11,2.482e+09,0.0168294005966911
"HD","354950","0000354950-15-000008","2.839e+09","20140131","5211","20150201","FY","2014","Home Depot Inc","NYSE",5211,"GA","DE",953261426,"147.48B","165.30B","21.82","18.88","1.51","1.66","18.85","1.91","12.58","Feb 1","Nov 1, 2015","7.98%","13.05%","16.51%","78.03%","86.70B","67.21","6.40%","28.95B","13.14B","6.92B","5.33","12.20%","3.04B","2.40","20.86B","273.82","1.17","6.01","9.36B","6.75B","0.96","3.86%","-11.22%","135.47","92.17","123.06","122.55","6,356,550","7,590,460","1.27B","1.27B","0.15%","73.40%","9.79M","1.38","0.76%","9.55M","2.36","2.08%","2.36","2.10%","2.05%","41.99%","Dec 17, 2015","Dec 1, 2015","3:2","Dec 31, 1999",1.4748e+11,2.839e+09,0.0192500678058042
"HD","354950","0000354950-15-000008","3.435e+09","20150131","5211","20150201","FY","2014","Home Depot Inc","NYSE",5211,"GA","DE",953261426,"147.48B","165.30B","21.82","18.88","1.51","1.66","18.85","1.91","12.58","Feb 1","Nov 1, 2015","7.98%","13.05%","16.51%","78.03%","86.70B","67.21","6.40%","28.95B","13.14B","6.92B","5.33","12.20%","3.04B","2.40","20.86B","273.82","1.17","6.01","9.36B","6.75B","0.96","3.86%","-11.22%","135.47","92.17","123.06","122.55","6,356,550","7,590,460","1.27B","1.27B","0.15%","73.40%","9.79M","1.38","0.76%","9.55M","2.36","2.08%","2.36","2.10%","2.05%","41.99%","Dec 17, 2015","Dec 1, 2015","3:2","Dec 31, 1999",1.4748e+11,3.435e+09,0.0232912937347437
"HFC","48039","0000048039-15-000014","372846000","20131231","2911","20141231","FY","2014","Hollyfrontier Corp","NYSE",2911,"TX","DE",751056913,"5.62B","6.02B","10.54","8.12","0.51","0.38","0.98","0.41","4.62","Dec 31","Sep 30, 2015","3.85%","6.49%","6.15%","9.67%","14.58B","75.84","-32.60%","993.52M","1.30B","560.17M","2.91","12.20%","626.78M","3.40","982.85M","15.90","2.11","30.49","856.00M","323.26M","1.12","-26.30%","-11.22%","54.73","29.00","35.24","45.01","2,845,340","3,579,440","182.90M","183.30M","0.56%","82.70%","7.78M","2.32","4.86%","4.57M","1.32","4.34%","1.31","4.40%","2.01%","44.50%","Dec 30, 2015","Dec 2, 2015","1:1","Aug 22, 2013",5.62e+09,372846000,0.0663427046263345
"HFC","48039","0000048039-15-000014","983618000","20121231","2911","20141231","FY","2014","Hollyfrontier Corp","NYSE",2911,"TX","DE",751056913,"5.62B","6.02B","10.54","8.12","0.51","0.38","0.98","0.41","4.62","Dec 31","Sep 30, 2015","3.85%","6.49%","6.15%","9.67%","14.58B","75.84","-32.60%","993.52M","1.30B","560.17M","2.91","12.20%","626.78M","3.40","982.85M","15.90","2.11","30.49","856.00M","323.26M","1.12","-26.30%","-11.22%","54.73","29.00","35.24","45.01","2,845,340","3,579,440","182.90M","183.30M","0.56%","82.70%","7.78M","2.32","4.86%","4.57M","1.32","4.34%","1.31","4.40%","2.01%","44.50%","Dec 30, 2015","Dec 2, 2015","1:1","Aug 22, 2013",5.62e+09,983618000,0.175020996441281
"HFC","48039","0000048039-15-000014","237907000","20141231","2911","20141231","FY","2014","Hollyfrontier Corp","NYSE",2911,"TX","DE",751056913,"5.62B","6.02B","10.54","8.12","0.51","0.38","0.98","0.41","4.62","Dec 31","Sep 30, 2015","3.85%","6.49%","6.15%","9.67%","14.58B","75.84","-32.60%","993.52M","1.30B","560.17M","2.91","12.20%","626.78M","3.40","982.85M","15.90","2.11","30.49","856.00M","323.26M","1.12","-26.30%","-11.22%","54.73","29.00","35.24","45.01","2,845,340","3,579,440","182.90M","183.30M","0.56%","82.70%","7.78M","2.32","4.86%","4.57M","1.32","4.34%","1.31","4.40%","2.01%","44.50%","Dec 30, 2015","Dec 2, 2015","1:1","Aug 22, 2013",5.62e+09,237907000,0.0423322064056939
"HHC","1498828","0001558370-15-000245","1202000","20121231","6798","20141231","FY","2014","Howard Hughes Corp","NYSE",6798,"TX","DE",364673192,"3.36B","5.23B","47.58","N/A","10.17","4.14","1.38","6.75","25.16","Dec 31","Sep 30, 2015","17.14%","16.17%","1.44%","5.86%","774.75M","19.63","70.60%","297.70M","207.91M","132.77M","1.79","242.50%","450.65M","11.42","2.33B","99.59","1.68","59.07","-41.63M","492.49M","1.41","-41.58%","-11.22%","159.65","79.33","96.97","117.45","194,015","209,550","39.47M","35.66M","0.55%","86.60%","881.81K","3.42","2.87%","924.97K","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",3.36e+09,1202000,0.000357738095238095
"HHC","1498828","0001558370-15-000245","2268000","20131231","6798","20141231","FY","2014","Howard Hughes Corp","NYSE",6798,"TX","DE",364673192,"3.36B","5.23B","47.58","N/A","10.17","4.14","1.38","6.75","25.16","Dec 31","Sep 30, 2015","17.14%","16.17%","1.44%","5.86%","774.75M","19.63","70.60%","297.70M","207.91M","132.77M","1.79","242.50%","450.65M","11.42","2.33B","99.59","1.68","59.07","-41.63M","492.49M","1.41","-41.58%","-11.22%","159.65","79.33","96.97","117.45","194,015","209,550","39.47M","35.66M","0.55%","86.60%","881.81K","3.42","2.87%","924.97K","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",3.36e+09,2268000,0.000675
"HHC","1498828","0001558370-15-000245","204898000","20141231","6798","20141231","FY","2014","Howard Hughes Corp","NYSE",6798,"TX","DE",364673192,"3.36B","5.23B","47.58","N/A","10.17","4.14","1.38","6.75","25.16","Dec 31","Sep 30, 2015","17.14%","16.17%","1.44%","5.86%","774.75M","19.63","70.60%","297.70M","207.91M","132.77M","1.79","242.50%","450.65M","11.42","2.33B","99.59","1.68","59.07","-41.63M","492.49M","1.41","-41.58%","-11.22%","159.65","79.33","96.97","117.45","194,015","209,550","39.47M","35.66M","0.55%","86.60%","881.81K","3.42","2.87%","924.97K","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",3.36e+09,204898000,0.0609815476190476
"HII","1501585","0001501585-15-000005","2.8e+07","20121231","3730","20141231","FY","2014","Huntington Ingalls Industries Inc","NYSE",3730,"VA","DE",900607005,"6.17B","6.80B","15.77","14.04","1.55","0.86","4.07","0.97","7.11","Dec 31","Sep 30, 2015","5.77%","11.13%","8.05%","25.76%","7.04B","145.65","4.80%","1.42B","957.00M","406.00M","8.32","15.60%","671.00M","14.28","1.30B","87.58","1.87","31.57","819.00M","482.12M","1.25","4.61%","-11.22%","144.00","102.76","125.62","120.09","329,498","440,050","46.98M","46.15M","1.27%","89.40%","647.89K","1.70","1.36%","494.26K","2.00","1.55%","1.70","1.30%","N/A","19.22%","Dec 11, 2015","Nov 24, 2015","2:1","Dec 5, 2003",6.17e+09,2.8e+07,0.00453808752025932
"HII","1501585","0001501585-15-000005","1.61e+08","20141231","3730","20141231","FY","2014","Huntington Ingalls Industries Inc","NYSE",3730,"VA","DE",900607005,"6.17B","6.80B","15.77","14.04","1.55","0.86","4.07","0.97","7.11","Dec 31","Sep 30, 2015","5.77%","11.13%","8.05%","25.76%","7.04B","145.65","4.80%","1.42B","957.00M","406.00M","8.32","15.60%","671.00M","14.28","1.30B","87.58","1.87","31.57","819.00M","482.12M","1.25","4.61%","-11.22%","144.00","102.76","125.62","120.09","329,498","440,050","46.98M","46.15M","1.27%","89.40%","647.89K","1.70","1.36%","494.26K","2.00","1.55%","1.70","1.30%","N/A","19.22%","Dec 11, 2015","Nov 24, 2015","2:1","Dec 5, 2003",6.17e+09,1.61e+08,0.0260940032414911
"HII","1501585","0001501585-15-000005","1.54e+08","20131231","3730","20141231","FY","2014","Huntington Ingalls Industries Inc","NYSE",3730,"VA","DE",900607005,"6.17B","6.80B","15.77","14.04","1.55","0.86","4.07","0.97","7.11","Dec 31","Sep 30, 2015","5.77%","11.13%","8.05%","25.76%","7.04B","145.65","4.80%","1.42B","957.00M","406.00M","8.32","15.60%","671.00M","14.28","1.30B","87.58","1.87","31.57","819.00M","482.12M","1.25","4.61%","-11.22%","144.00","102.76","125.62","120.09","329,498","440,050","46.98M","46.15M","1.27%","89.40%","647.89K","1.70","1.36%","494.26K","2.00","1.55%","1.70","1.30%","N/A","19.22%","Dec 11, 2015","Nov 24, 2015","2:1","Dec 5, 2003",6.17e+09,1.54e+08,0.0249594813614263
"HL","719413","0001437749-15-002930","7124000","20141231","1400","20141231","FY","2014","Hecla Mining Co","NYSE",1400,"ID","DE",770664171,"877.22M","1.23B","N/A","N/A","0.52","1.90","0.61","2.72","10.13","Dec 31","Sep 30, 2015","-1.58%","1.87%","0.23%","-0.51%","450.21M","1.21","-22.60%","85.20M","120.93M","-7.65M","-0.02","N/A","174.45M","0.46","522.24M","37.26","2.32","3.71","103.32M","-17.63M","0.53","-27.27%","-11.22%","3.50","1.45","1.87","2.02","6,103,940","9,883,240","378.11M","374.82M","1.08%","53.40%","34.37M","5.44","10.87%","32.70M","0.01","0.44%","0.01","0.50%","N/A","N/A","Dec 1, 2015","Nov 17, 2015","3:2","Mar 25, 1981",877220000,7124000,0.00812110986981601
"HL","719413","0001437749-15-002930","4483000","20121231","1400","20141231","FY","2014","Hecla Mining Co","NYSE",1400,"ID","DE",770664171,"877.22M","1.23B","N/A","N/A","0.52","1.90","0.61","2.72","10.13","Dec 31","Sep 30, 2015","-1.58%","1.87%","0.23%","-0.51%","450.21M","1.21","-22.60%","85.20M","120.93M","-7.65M","-0.02","N/A","174.45M","0.46","522.24M","37.26","2.32","3.71","103.32M","-17.63M","0.53","-27.27%","-11.22%","3.50","1.45","1.87","2.02","6,103,940","9,883,240","378.11M","374.82M","1.08%","53.40%","34.37M","5.44","10.87%","32.70M","0.01","0.44%","0.01","0.50%","N/A","N/A","Dec 1, 2015","Nov 17, 2015","3:2","Mar 25, 1981",877220000,4483000,0.00511046259775199
"HLF","1180262","0001193125-15-065723","197100000","20131231","5122","20141231","FY","2014","Herbalife LTD","NYSE",5122,"E9","E9",NA,"4.13B","4.97B","10.63","9.60","-18.56","0.91","N/A","1.10","7.10","Dec 31","Sep 30, 2015","7.95%","13.39%","15.75%","N/A","4.50B","54.71","-12.20%","3.98B","699.60M","357.90M","4.20","735.70%","813.20M","8.79","1.65B","N/A","1.45","-1.41","555.10M","399.81M","1.36","29.05%","-11.22%","61.95","30.27","48.34","53.96","1,374,250","1,634,480","92.53M","57.98M","10.73%","106.10%","22.21M","11.97","46.09%","22.60M","N/A","N/A","N/A","N/A","N/A","N/A","Mar 18, 2014","Feb 28, 2014","2:1","May 18, 2011",4.13e+09,197100000,0.0477239709443099
"HLF","1180262","0001193125-15-065723","180800000","20141231","5122","20141231","FY","2014","Herbalife LTD","NYSE",5122,"E9","E9",NA,"4.13B","4.97B","10.63","9.60","-18.56","0.91","N/A","1.10","7.10","Dec 31","Sep 30, 2015","7.95%","13.39%","15.75%","N/A","4.50B","54.71","-12.20%","3.98B","699.60M","357.90M","4.20","735.70%","813.20M","8.79","1.65B","N/A","1.45","-1.41","555.10M","399.81M","1.36","29.05%","-11.22%","61.95","30.27","48.34","53.96","1,374,250","1,634,480","92.53M","57.98M","10.73%","106.10%","22.21M","11.97","46.09%","22.60M","N/A","N/A","N/A","N/A","N/A","N/A","Mar 18, 2014","Feb 28, 2014","2:1","May 18, 2011",4.13e+09,180800000,0.0437772397094431
"HLF","1180262","0001193125-15-065723","169700000","20121231","5122","20141231","FY","2014","Herbalife LTD","NYSE",5122,"E9","E9",NA,"4.13B","4.97B","10.63","9.60","-18.56","0.91","N/A","1.10","7.10","Dec 31","Sep 30, 2015","7.95%","13.39%","15.75%","N/A","4.50B","54.71","-12.20%","3.98B","699.60M","357.90M","4.20","735.70%","813.20M","8.79","1.65B","N/A","1.45","-1.41","555.10M","399.81M","1.36","29.05%","-11.22%","61.95","30.27","48.34","53.96","1,374,250","1,634,480","92.53M","57.98M","10.73%","106.10%","22.21M","11.97","46.09%","22.60M","N/A","N/A","N/A","N/A","N/A","N/A","Mar 18, 2014","Feb 28, 2014","2:1","May 18, 2011",4.13e+09,169700000,0.041089588377724
"HLS","785161","0000785161-15-000020","17700000","20141231","8060","20141231","FY","2014","Healthsouth Corp","NYSE",8060,"AL","DE",630860407,"2.84B","4.86B","16.77","12.57","1.40","1.01","4.57","1.70","7.45","Dec 31","Sep 30, 2015","6.24%","18.44%","9.35%","30.38%","2.86B","32.28","30.40%","2.22B","652.60M","172.70M","1.85","1.20%","801.60M","8.77","2.82B","312.32","3.63","6.90","438.40M","192.45M","0.34","-31.00%","-11.22%","48.37","30.61","34.41","37.80","628,118","900,575","91.44M","82.16M","9.05%","91.60%","5.49M","7.66","6.44%","5.43M","0.92","2.92%","0.88","2.80%","N/A","49.72%","Jan 15, 2016","Dec 29, 2015","1:5","Oct 26, 2006",2.84e+09,17700000,0.00623239436619718
"HLS","785161","0000785161-15-000020","11800000","20121231","8060","20141231","FY","2014","Healthsouth Corp","NYSE",8060,"AL","DE",630860407,"2.84B","4.86B","16.77","12.57","1.40","1.01","4.57","1.70","7.45","Dec 31","Sep 30, 2015","6.24%","18.44%","9.35%","30.38%","2.86B","32.28","30.40%","2.22B","652.60M","172.70M","1.85","1.20%","801.60M","8.77","2.82B","312.32","3.63","6.90","438.40M","192.45M","0.34","-31.00%","-11.22%","48.37","30.61","34.41","37.80","628,118","900,575","91.44M","82.16M","9.05%","91.60%","5.49M","7.66","6.44%","5.43M","0.92","2.92%","0.88","2.80%","N/A","49.72%","Jan 15, 2016","Dec 29, 2015","1:5","Oct 26, 2006",2.84e+09,11800000,0.00415492957746479
"HLS","785161","0000785161-15-000020","12500000","20131231","8060","20141231","FY","2014","Healthsouth Corp","NYSE",8060,"AL","DE",630860407,"2.84B","4.86B","16.77","12.57","1.40","1.01","4.57","1.70","7.45","Dec 31","Sep 30, 2015","6.24%","18.44%","9.35%","30.38%","2.86B","32.28","30.40%","2.22B","652.60M","172.70M","1.85","1.20%","801.60M","8.77","2.82B","312.32","3.63","6.90","438.40M","192.45M","0.34","-31.00%","-11.22%","48.37","30.61","34.41","37.80","628,118","900,575","91.44M","82.16M","9.05%","91.60%","5.49M","7.66","6.44%","5.43M","0.92","2.92%","0.88","2.80%","N/A","49.72%","Jan 15, 2016","Dec 29, 2015","1:5","Oct 26, 2006",2.84e+09,12500000,0.00440140845070423
"HMSY","1196501","0001047469-15-001523","34922000","20131231","7389","20141231","FY","2014","HMS Holdings Corp","NASDAQ",7389,"TX","",113656261,"930.61M","983.60M","72.13","17.74","0.97","1.92","1.63","2.15","11.59","Dec 31","Sep 30, 2015","2.93%","7.17%","2.36%","2.51%","457.86M","5.21","4.10%","113.17M","84.86M","13.41M","0.15","-1.30%","144.80M","1.68","197.80M","36.78","4.09","6.25","59.42M","63.51M","0.99","-45.30%","-11.22%","20.12","8.11","11.70","10.86","755,681","594,662","86.01M","84.62M","1.37%","117.40%","43.00K","9.32","6.69%","5.87M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3:1","Aug 17, 2011",930610000,34922000,0.0375259238563953
"HMSY","1196501","0001047469-15-001523","20490000","20121231","7389","20141231","FY","2014","HMS Holdings Corp","NASDAQ",7389,"TX","",113656261,"930.61M","983.60M","72.13","17.74","0.97","1.92","1.63","2.15","11.59","Dec 31","Sep 30, 2015","2.93%","7.17%","2.36%","2.51%","457.86M","5.21","4.10%","113.17M","84.86M","13.41M","0.15","-1.30%","144.80M","1.68","197.80M","36.78","4.09","6.25","59.42M","63.51M","0.99","-45.30%","-11.22%","20.12","8.11","11.70","10.86","755,681","594,662","86.01M","84.62M","1.37%","117.40%","43.00K","9.32","6.69%","5.87M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3:1","Aug 17, 2011",930610000,20490000,0.022017816271048
